transaction_id,user_id,product_id,category,amount,quantity,date,payment_method,status,country
TXN-004146,USR-0271,PRD-0085,Electrónica,201.61,8,2024-01-12 00:00:00,efectivo,cancelada,CO
TXN-004147,USR-0237,PRD-0019,Juguetes,780.49,5,2024-05-07 00:00:00,tarjeta_debito,cancelada,CO
TXN-004148,USR-0034,PRD-0083,Deportes,-267.0,9,2024-08-07 00:00:00,tarjeta_credito,cancelada,BR
TXN-004149,USR-0383,PRD-0113,Libros,199.81,5,2024-05-23 00:00:00,billetera_digital,pendiente,AR
TXN-004150,USR-0458,PRD-0089,Juguetes,1045.09,4,2024-04-06 00:00:00,billetera_digital,cancelada,MX
TXN-004151,USR-0294,PRD-0190,Libros,319.23,8,2024-11-12 00:00:00,efectivo,completada,CO
TXN-004152,USR-0054,PRD-0030,Juguetes,1251.63,2,2024-12-03 00:00:00,efectivo,pendiente,AR
TXN-004153,USR-0399,PRD-0116,Ropa,1638.53,1,2024-11-24 00:00:00,criptomoneda,reembolsada,BR
TXN-004154,USR-0395,PRD-0070,Deportes,-59.03,1,2024-04-03 00:00:00,transferencia,pendiente,PE
TXN-004155,USR-0102,PRD-0118,Hogar,52.09,5,2024-03-29 00:00:00,tarjeta_credito,reembolsada,CL
TXN-004156,USR-0098,PRD-0128,Deportes,1522.7,1,2024-04-09 00:00:00,tarjeta_credito,pendiente,PE
TXN-004157,USR-0011,PRD-0067,Juguetes,1553.34,4,2024-05-30 00:00:00,efectivo,completada,CO
TXN-004158,USR-0243,PRD-0026,Juguetes,1415.66,8,2024-09-18 00:00:00,billetera_digital,pendiente,CL
TXN-004159,USR-0404,PRD-0028,Ropa,809.65,1,2024-08-05 00:00:00,billetera_digital,cancelada,CO
TXN-004160,USR-0374,PRD-0194,Libros,1570.71,6,2024-10-31 00:00:00,efectivo,cancelada,PE
TXN-004161,USR-0363,PRD-0150,Juguetes,296.87,4,2024-02-26 00:00:00,criptomoneda,completada,PE
TXN-004162,USR-0169,PRD-0118,Libros,118.5,7,2024-07-28 00:00:00,billetera_digital,completada,PE
TXN-004163,USR-0412,PRD-0120,Electrónica,842.49,8,2024-06-23 00:00:00,efectivo,cancelada,PE
TXN-004164,USR-0344,PRD-0123,Ropa,1672.16,5,2024-04-10 00:00:00,transferencia,cancelada,CL
TXN-004165,USR-0172,PRD-0177,Hogar,1187.57,1,2024-09-07 00:00:00,efectivo,reembolsada,AR
TXN-004166,USR-0432,PRD-0050,Libros,137.99,9,2024-08-27 00:00:00,tarjeta_debito,reembolsada,MX
TXN-004167,,PRD-0032,Deportes,1625.08,9,2024-03-09 00:00:00,efectivo,reembolsada,PE
TXN-004168,USR-0418,PRD-0137,Juguetes,1362.23,4,2024-09-30 00:00:00,tarjeta_debito,cancelada,CL
TXN-004169,USR-0387,PRD-0127,Ropa,1544.32,3,2024-01-05 00:00:00,transferencia,reembolsada,CO
TXN-004170,USR-0278,PRD-0065,Ropa,1273.04,10,2024-08-14 00:00:00,efectivo,pendiente,MX
TXN-004171,USR-0082,PRD-0021,Hogar,1216.73,8,2024-02-08 00:00:00,efectivo,pendiente,AR
TXN-004172,USR-0357,PRD-0160,Libros,1964.23,4,2024-01-25 00:00:00,billetera_digital,pendiente,CO
TXN-004173,USR-0397,PRD-0005,Electrónica,1540.46,4,2024-11-24 00:00:00,tarjeta_debito,reembolsada,PE
TXN-004174,USR-0310,PRD-0037,Ropa,853.35,5,2024-05-28 00:00:00,tarjeta_credito,cancelada,MX
TXN-004175,USR-0223,PRD-0139,Ropa,1982.53,1,2024-03-30 00:00:00,tarjeta_credito,reembolsada,CO
TXN-004176,USR-0303,PRD-0074,Ropa,1292.75,10,2024-03-29 00:00:00,tarjeta_credito,completada,PE
TXN-004177,USR-0496,PRD-0083,Juguetes,1420.24,8,2024-01-19 00:00:00,tarjeta_credito,reembolsada,PE
TXN-004178,USR-0093,PRD-0070,Libros,1269.26,8,2024-06-12 00:00:00,billetera_digital,pendiente,PE
TXN-004179,USR-0311,PRD-0147,Libros,1059.33,10,2024-06-07 00:00:00,transferencia,reembolsada,BR
TXN-004180,USR-0035,PRD-0136,Ropa,1451.07,1,2024-08-04 00:00:00,billetera_digital,cancelada,PE
TXN-004181,USR-0203,PRD-0063,Electrónica,1860.65,2,2024-03-06 00:00:00,tarjeta_credito,reembolsada,CL
TXN-004182,USR-0314,PRD-0130,Libros,41.55,6,2024-02-01 00:00:00,tarjeta_credito,completada,MX
TXN-004183,USR-0122,PRD-0084,Electrónica,577.75,8,2024-07-03 00:00:00,billetera_digital,reembolsada,AR
TXN-004184,USR-0301,PRD-0044,Ropa,1647.29,2,2024-10-10 00:00:00,transferencia,completada,CO
TXN-004185,USR-0198,PRD-0043,Juguetes,1260.78,4,2024-11-19 00:00:00,transferencia,reembolsada,AR
TXN-004186,USR-0075,PRD-0074,Ropa,1715.75,7,2024-09-13 00:00:00,tarjeta_debito,pendiente,AR
TXN-004187,USR-0396,PRD-0176,Ropa,273.14,6,2024-06-30 00:00:00,transferencia,cancelada,CL
TXN-004188,USR-0320,PRD-0130,Juguetes,168.37,2,2024-03-14 00:00:00,tarjeta_debito,cancelada,AR
TXN-004189,USR-0183,PRD-0155,Ropa,275.59,4,2024-04-22 00:00:00,transferencia,completada,PE
TXN-004190,USR-0227,PRD-0113,Electrónica,551.9,5,2024-05-25 00:00:00,transferencia,pendiente,PE
TXN-004191,USR-0114,PRD-0126,Libros,377.13,4,2024-04-19 00:00:00,transferencia,cancelada,CO
TXN-004192,USR-0444,PRD-0057,Hogar,185.65,4,2024-07-18 00:00:00,tarjeta_credito,pendiente,CO
TXN-004193,USR-0356,PRD-0191,Deportes,1820.88,1,2024-09-02 00:00:00,billetera_digital,completada,AR
TXN-004194,USR-0116,PRD-0060,Ropa,1545.1,6,2024-06-20 00:00:00,transferencia,completada,CL
TXN-004195,USR-0134,PRD-0022,Ropa,882.79,3,2024-12-01 00:00:00,tarjeta_credito,completada,CO
TXN-004196,USR-0090,PRD-0033,Electrónica,1923.46,7,2024-10-11 00:00:00,efectivo,reembolsada,CO
TXN-004197,USR-0212,PRD-0073,Libros,815.69,10,2024-08-19 00:00:00,efectivo,completada,PE
TXN-004198,USR-0401,PRD-0021,Electrónica,258.29,5,2024-04-07 00:00:00,billetera_digital,pendiente,CO
TXN-004199,USR-0369,PRD-0100,Libros,1488.87,3,2024-05-04 00:00:00,tarjeta_credito,reembolsada,AR
TXN-004200,USR-0354,PRD-0101,Libros,142.49,9,2024-12-15 00:00:00,tarjeta_credito,cancelada,BR
TXN-004201,USR-0397,PRD-0172,Deportes,1594.18,3,2024-07-10 00:00:00,billetera_digital,reembolsada,CO
TXN-004202,USR-0008,PRD-0001,Electrónica,399.02,1,2024-09-15 00:00:00,billetera_digital,cancelada,BR
TXN-004203,USR-0104,PRD-0178,Libros,919.57,1,2024-09-22 00:00:00,billetera_digital,pendiente,AR
TXN-004204,,PRD-0189,Libros,1754.55,4,2024-01-18 00:00:00,tarjeta_credito,reembolsada,PE
TXN-004205,USR-0365,PRD-0137,Ropa,1692.57,2,2024-02-20 00:00:00,criptomoneda,reembolsada,BR
TXN-004206,USR-0155,PRD-0145,Electrónica,563.73,3,2024-12-10 00:00:00,efectivo,reembolsada,CO
TXN-004207,USR-0498,PRD-0009,Hogar,668.81,5,2024-07-15 00:00:00,tarjeta_debito,pendiente,MX
TXN-004208,USR-0356,PRD-0046,Hogar,26.91,3,2024-08-22 00:00:00,transferencia,completada,MX
TXN-004209,USR-0472,PRD-0067,Electrónica,991.64,5,2024-04-19 00:00:00,tarjeta_credito,completada,CO
TXN-004210,USR-0382,PRD-0183,Juguetes,62.87,8,2024-12-02 00:00:00,transferencia,cancelada,CO
TXN-004211,USR-0423,PRD-0009,Ropa,1575.64,9,2024-06-13 00:00:00,billetera_digital,pendiente,BR
TXN-004212,USR-0347,PRD-0087,Ropa,429.46,3,2024-05-29 00:00:00,tarjeta_debito,pendiente,CL
TXN-004213,USR-0141,PRD-0037,Electrónica,727.19,6,2024-01-07 00:00:00,efectivo,completada,AR
TXN-004214,USR-0133,PRD-0061,Electrónica,57.05,10,2024-10-15 00:00:00,billetera_digital,completada,CL
TXN-004215,USR-0200,PRD-0111,Electrónica,1531.51,7,2024-08-31 00:00:00,billetera_digital,cancelada,BR
TXN-004216,USR-0218,PRD-0170,Juguetes,1402.27,5,2024-12-16 00:00:00,billetera_digital,cancelada,PE
TXN-004217,USR-0402,PRD-0110,Deportes,735.84,1,2024-08-30 00:00:00,efectivo,cancelada,MX
TXN-004218,USR-0171,PRD-0183,Hogar,936.16,5,2024-03-28 00:00:00,tarjeta_credito,pendiente,CO
TXN-004219,USR-0461,PRD-0041,Juguetes,1348.31,8,2024-01-24 00:00:00,efectivo,cancelada,MX
TXN-004220,USR-0326,PRD-0016,Deportes,269.87,8,2024-01-23 00:00:00,tarjeta_credito,pendiente,CL
TXN-004221,USR-0103,PRD-0013,Deportes,927.81,1,2024-02-15 00:00:00,tarjeta_debito,pendiente,PE
TXN-004222,USR-0314,PRD-0087,Electrónica,1857.71,3,2024-01-27 00:00:00,tarjeta_credito,cancelada,BR
TXN-004223,USR-0231,PRD-0187,Juguetes,1935.14,10,2024-12-06 00:00:00,efectivo,cancelada,MX
TXN-004224,USR-0164,PRD-0065,Ropa,965.47,2,2024-03-14 00:00:00,efectivo,reembolsada,PE
TXN-004225,USR-0014,PRD-0002,Hogar,542.91,7,2024-06-23 00:00:00,efectivo,pendiente,PE
TXN-004226,USR-0100,PRD-0083,Juguetes,1894.49,4,2024-03-20 00:00:00,criptomoneda,reembolsada,CL
TXN-004227,USR-0323,PRD-0128,Ropa,940.17,7,2024-02-16 00:00:00,billetera_digital,reembolsada,CO
TXN-004228,,PRD-0099,Electrónica,89.62,4,2024-05-22 00:00:00,tarjeta_debito,cancelada,BR
TXN-004229,USR-0200,PRD-0022,Electrónica,374.28,10,2024-08-01 00:00:00,tarjeta_debito,cancelada,MX
TXN-004230,USR-0399,PRD-0028,Hogar,1438.42,1,2024-01-20 00:00:00,tarjeta_credito,pendiente,MX
TXN-004231,USR-0364,PRD-0194,Electrónica,1821.59,2,2024-04-11 00:00:00,tarjeta_debito,cancelada,AR
TXN-004232,USR-0113,PRD-0049,Deportes,516.25,6,2024-06-03 00:00:00,transferencia,reembolsada,MX
TXN-004233,USR-0210,PRD-0142,Libros,219.51,5,2024-09-06 00:00:00,billetera_digital,cancelada,CO
TXN-004234,USR-0354,PRD-0008,Juguetes,1467.82,2,2024-02-01 00:00:00,tarjeta_debito,pendiente,MX
TXN-004235,USR-0359,PRD-0113,Deportes,103.8,6,2024-01-17 00:00:00,tarjeta_credito,completada,CL
TXN-004236,USR-0318,PRD-0115,Juguetes,843.44,-3,2024-07-28 00:00:00,tarjeta_credito,reembolsada,CL
TXN-004237,USR-0069,PRD-0086,Libros,694.29,6,2024-03-10 00:00:00,tarjeta_credito,pendiente,CL
TXN-004238,USR-0141,PRD-0046,Libros,1842.5,8,2024-09-23 00:00:00,tarjeta_credito,pendiente,PE
TXN-004239,USR-0398,PRD-0139,Hogar,533.89,6,2024-01-22 00:00:00,tarjeta_debito,reembolsada,AR
TXN-004240,USR-0137,PRD-0032,Electrónica,1941.04,6,2024-09-14 00:00:00,billetera_digital,pendiente,BR
TXN-004241,USR-0193,PRD-0162,Juguetes,421.6,5,2024-08-26 00:00:00,billetera_digital,pendiente,AR
TXN-004242,USR-0121,PRD-0140,Ropa,268.73,4,2024-04-04 00:00:00,tarjeta_credito,completada,MX
TXN-004243,USR-0355,PRD-0116,Electrónica,515.91,10,2024-12-02 00:00:00,tarjeta_credito,pendiente,BR
TXN-004244,USR-0299,PRD-0088,Hogar,489.75,9,2024-02-09 00:00:00,billetera_digital,pendiente,BR
TXN-004245,USR-0104,PRD-0020,Categoría_Inválida,585.92,5,2024-07-31 00:00:00,tarjeta_debito,reembolsada,CL
TXN-004246,USR-0386,PRD-0026,Deportes,122.61,10,2024-03-16 00:00:00,tarjeta_debito,cancelada,CL
TXN-004247,USR-0477,PRD-0006,Deportes,1081.82,8,2024-09-22 00:00:00,billetera_digital,reembolsada,BR
TXN-004248,USR-0233,PRD-0126,Libros,1870.74,1,2024-06-28 00:00:00,transferencia,reembolsada,MX
TXN-004249,USR-0475,PRD-0006,Ropa,871.46,2,2024-08-22 00:00:00,tarjeta_debito,cancelada,AR
TXN-004250,USR-0323,PRD-0167,Electrónica,1080.21,2,2024-03-29 00:00:00,tarjeta_credito,cancelada,PE
TXN-004251,USR-0013,PRD-0076,Hogar,1212.91,10,2024-10-09 00:00:00,efectivo,completada,CO
TXN-004252,USR-0191,PRD-0119,Electrónica,187.99,10,2024-08-31 00:00:00,billetera_digital,reembolsada,MX
TXN-004253,USR-0457,PRD-0030,Hogar,965.58,4,2024-10-06 00:00:00,transferencia,completada,CO
TXN-004254,USR-0338,PRD-0165,Juguetes,1301.98,3,2024-10-28 00:00:00,tarjeta_credito,reembolsada,MX
TXN-004255,USR-0081,PRD-0198,Hogar,149.51,1,2024-02-25 00:00:00,billetera_digital,pendiente,MX
TXN-004256,USR-0049,PRD-0056,Electrónica,1.2,9,2024-12-18 00:00:00,billetera_digital,completada,BR
TXN-004257,USR-0345,PRD-0149,Deportes,1215.98,7,2024-06-13 00:00:00,transferencia,reembolsada,CL
TXN-004258,USR-0424,PRD-0050,Juguetes,-67.2,4,2024-12-15 00:00:00,transferencia,reembolsada,CL
TXN-004259,USR-0356,PRD-0138,Juguetes,25.56,8,2024-04-25 00:00:00,efectivo,pendiente,MX
TXN-004260,USR-0204,PRD-0068,Hogar,1925.19,4,2024-03-10 00:00:00,efectivo,reembolsada,AR
TXN-004261,USR-0037,PRD-0070,Electrónica,352.68,3,2024-06-25 00:00:00,billetera_digital,reembolsada,MX
TXN-004262,,PRD-0171,Hogar,1103.08,7,2024-10-22 00:00:00,efectivo,pendiente,MX
TXN-004263,USR-0272,PRD-0049,Juguetes,1726.22,1,2024-01-17 00:00:00,billetera_digital,completada,BR
TXN-004264,USR-0226,PRD-0027,Hogar,1965.66,3,2024-10-19 00:00:00,transferencia,pendiente,PE
TXN-004265,USR-0155,PRD-0011,Deportes,1651.58,2,2024-04-13 00:00:00,billetera_digital,cancelada,CL
TXN-001403,USR-0429,PRD-0182,Juguetes,1605.82,10,2024-10-22 00:00:00,tarjeta_debito,cancelada,BR
TXN-004267,USR-0213,PRD-0037,Deportes,546.62,8,2024-12-21 00:00:00,tarjeta_debito,completada,BR
TXN-004268,USR-0090,PRD-0019,Juguetes,1359.45,10,2024-01-29 00:00:00,billetera_digital,cancelada,CO
TXN-004269,USR-0487,PRD-0064,Juguetes,884.61,6,2024-04-08 00:00:00,tarjeta_credito,pendiente,BR
TXN-004270,USR-0196,PRD-0121,Deportes,1586.89,5,2024-03-24 00:00:00,tarjeta_credito,cancelada,CL
TXN-004271,USR-0113,PRD-0061,Juguetes,291.42,5,2027-05-12 00:00:00,efectivo,reembolsada,CL
TXN-004272,USR-0398,PRD-0136,Electrónica,1516.31,8,2024-02-22 00:00:00,efectivo,completada,MX
TXN-004273,USR-0358,PRD-0041,Juguetes,212.82,3,2024-08-26 00:00:00,tarjeta_debito,reembolsada,AR
TXN-004274,USR-0410,PRD-0102,Ropa,1679.41,3,2024-11-24 00:00:00,billetera_digital,reembolsada,CL
TXN-004275,USR-0109,PRD-0007,Deportes,775.69,10,2024-02-26 00:00:00,billetera_digital,reembolsada,PE
TXN-004276,USR-0089,PRD-0103,Electrónica,1515.63,9,2024-07-05 00:00:00,tarjeta_credito,completada,AR
TXN-004277,USR-0415,PRD-0036,Juguetes,1453.29,6,2024-08-15 00:00:00,tarjeta_credito,reembolsada,CO
TXN-004278,USR-0244,PRD-0053,Libros,1242.45,5,2024-07-31 00:00:00,efectivo,cancelada,
TXN-004279,USR-0333,PRD-0029,Deportes,212.63,9,2024-08-28 00:00:00,criptomoneda,cancelada,BR
TXN-004280,USR-0234,PRD-0124,Juguetes,1381.33,10,2024-09-09 00:00:00,tarjeta_credito,pendiente,PE
TXN-004281,USR-0289,PRD-0176,Libros,983.5,10,2024-05-16 00:00:00,transferencia,completada,BR
TXN-004282,USR-0035,PRD-0002,Electrónica,1447.96,3,2024-12-03 00:00:00,tarjeta_debito,pendiente,CO
TXN-004283,USR-0117,PRD-0041,Hogar,1990.77,7,2024-01-15 00:00:00,tarjeta_debito,pendiente,AR
TXN-004284,USR-0138,PRD-0062,Deportes,145.73,7,2024-07-24 00:00:00,efectivo,cancelada,CL
TXN-004285,USR-0497,PRD-0031,Juguetes,47.63,1,2024-09-10 00:00:00,transferencia,cancelada,BR
TXN-004286,USR-0308,PRD-0152,Juguetes,521.73,7,2024-08-07 00:00:00,billetera_digital,cancelada,AR
TXN-004287,USR-0350,PRD-0038,Ropa,950.18,5,2024-08-02 00:00:00,criptomoneda,pendiente,MX
TXN-004288,USR-0472,PRD-0047,Electrónica,751.7,4,2024-10-31 00:00:00,transferencia,cancelada,BR
TXN-004289,USR-0385,PRD-0005,Electrónica,87.11,5,2024-08-18 00:00:00,tarjeta_credito,cancelada,CO
TXN-004290,USR-0147,PRD-0186,Libros,991.37,2,2024-11-25 00:00:00,tarjeta_credito,reembolsada,CO
TXN-004291,USR-0321,PRD-0064,Libros,366.16,2,2024-05-21 00:00:00,tarjeta_credito,cancelada,CO
TXN-004292,USR-0041,PRD-0152,Juguetes,1882.79,1,2024-03-18 00:00:00,transferencia,reembolsada,PE
TXN-004293,USR-0069,PRD-0078,Hogar,1800.97,2,2024-12-02 00:00:00,transferencia,completada,BR
TXN-004294,USR-0374,PRD-0167,Deportes,207.58,3,2024-02-29 00:00:00,billetera_digital,pendiente,CO
TXN-004295,USR-0246,PRD-0071,Ropa,1813.86,8,2024-05-08 00:00:00,efectivo,completada,PE
TXN-004296,USR-0459,PRD-0155,Electrónica,1080.15,7,2024-12-31 00:00:00,transferencia,reembolsada,AR
TXN-004297,USR-0474,PRD-0022,Juguetes,366.25,3,2024-06-20 00:00:00,transferencia,pendiente,BR
TXN-004298,USR-0442,PRD-0109,Juguetes,356.48,7,2024-07-30 00:00:00,tarjeta_credito,completada,PE
TXN-004299,USR-0036,PRD-0018,Juguetes,238.91,2,2024-07-11 00:00:00,transferencia,cancelada,MX
TXN-004300,USR-0475,PRD-0177,Electrónica,1291.59,1,2024-09-23 00:00:00,efectivo,cancelada,PE
TXN-004301,USR-0486,PRD-0159,Juguetes,505.22,6,2024-12-26 00:00:00,billetera_digital,cancelada,BR
TXN-004302,USR-0049,PRD-0052,Libros,215.6,4,2024-09-30 00:00:00,tarjeta_debito,reembolsada,CL
TXN-004303,USR-0138,PRD-0140,Libros,1408.0,10,2024-04-04 00:00:00,transferencia,reembolsada,CL
TXN-004304,USR-0359,PRD-0075,Ropa,1758.86,10,2024-10-04 00:00:00,tarjeta_credito,reembolsada,PE
TXN-004305,USR-0352,PRD-0064,Hogar,1456.29,7,2024-06-15 00:00:00,tarjeta_credito,completada,MX
TXN-004306,USR-0352,PRD-0038,Ropa,1990.15,10,2024-01-19 00:00:00,efectivo,reembolsada,MX
TXN-004307,USR-0186,PRD-0085,Juguetes,377.64,8,2024-12-26 00:00:00,transferencia,cancelada,MX
TXN-004308,USR-0340,PRD-0188,Categoría_Inválida,673.22,9,2024-06-09 00:00:00,tarjeta_credito,cancelada,AR
TXN-004309,USR-0444,PRD-0104,Ropa,1455.77,2,2024-05-07 00:00:00,efectivo,completada,CL
TXN-004310,USR-0211,PRD-0124,Deportes,1329.37,9,2024-08-16 00:00:00,efectivo,cancelada,PE
TXN-004311,USR-0339,PRD-0017,Categoría_Inválida,1311.87,10,2024-03-31 00:00:00,billetera_digital,cancelada,MX
TXN-004312,USR-0481,PRD-0052,Hogar,1586.16,2,2024-11-30 00:00:00,transferencia,reembolsada,CL
TXN-004313,USR-0335,PRD-0057,Juguetes,1591.54,5,2024-09-08 00:00:00,efectivo,pendiente,PE
TXN-004314,USR-0320,PRD-0177,Libros,798.56,10,2024-04-29 00:00:00,tarjeta_credito,completada,AR
TXN-004315,USR-0052,PRD-0167,Electrónica,863.53,4,2024-01-14 00:00:00,tarjeta_credito,reembolsada,MX
TXN-004316,USR-0198,PRD-0143,Ropa,678.71,4,2024-02-01 00:00:00,tarjeta_debito,pendiente,CL
TXN-004317,USR-0189,PRD-0091,Deportes,1878.8,8,2024-02-03 00:00:00,tarjeta_debito,completada,PE
TXN-004318,USR-0222,PRD-0191,Ropa,840.24,8,2024-11-11 00:00:00,transferencia,completada,CL
TXN-004319,USR-0292,PRD-0138,Libros,1041.23,4,2024-03-13 00:00:00,efectivo,cancelada,CO
TXN-004320,USR-0486,PRD-0185,Libros,791.39,3,2024-07-05 00:00:00,tarjeta_credito,pendiente,CL
TXN-004321,USR-0154,PRD-0068,Ropa,1082.61,6,2024-03-11 00:00:00,transferencia,completada,CO
TXN-004322,USR-0190,PRD-0146,Ropa,999.24,3,2027-03-18 00:00:00,tarjeta_credito,cancelada,CO
TXN-004323,USR-0367,PRD-0125,Ropa,1967.35,5,2024-03-25 00:00:00,tarjeta_credito,reembolsada,CL
TXN-004324,USR-0460,PRD-0177,Electrónica,1476.3,4,2024-08-17 00:00:00,efectivo,pendiente,MX
TXN-004325,USR-0136,PRD-0166,Deportes,1925.67,1,2024-12-17 00:00:00,tarjeta_credito,pendiente,BR
TXN-004326,USR-0496,PRD-0048,Deportes,331.34,6,2024-04-23 00:00:00,tarjeta_debito,cancelada,BR
TXN-004327,USR-0165,PRD-0047,Ropa,303.35,8,2024-04-02 00:00:00,efectivo,reembolsada,MX
TXN-004328,USR-0177,PRD-0032,Hogar,1452.41,7,2024-09-14 00:00:00,transferencia,cancelada,MX
TXN-004329,USR-0376,PRD-0163,Electrónica,440.24,8,2024-11-11 00:00:00,billetera_digital,cancelada,PE
TXN-004330,USR-0064,PRD-0193,Electrónica,446.99,9,2024-02-11 00:00:00,tarjeta_credito,reembolsada,BR
TXN-004331,USR-0183,PRD-0024,Libros,911.72,2,2024-11-22 00:00:00,billetera_digital,pendiente,CL
TXN-004332,USR-0414,PRD-0037,Electrónica,4.4,8,2024-11-08 00:00:00,billetera_digital,reembolsada,CL
TXN-004333,USR-0019,PRD-0071,Libros,1758.44,7,2024-12-01 00:00:00,tarjeta_debito,pendiente,CO
TXN-004334,USR-0124,PRD-0198,Libros,1951.65,7,2024-12-14 00:00:00,transferencia,pendiente,MX
TXN-004335,USR-0027,PRD-0120,Ropa,737.06,7,2024-12-15 00:00:00,efectivo,reembolsada,PE
TXN-004336,USR-0473,PRD-0034,Libros,1302.1,8,2024-06-23 00:00:00,efectivo,completada,CL
TXN-004337,USR-0024,PRD-0122,Libros,1024.06,8,2024-06-13 00:00:00,tarjeta_debito,completada,MX
TXN-004338,USR-0339,PRD-0124,Electrónica,1996.63,7,2024-07-25 00:00:00,tarjeta_credito,pendiente,BR
TXN-004339,USR-0419,PRD-0104,Ropa,1111.35,7,2024-10-21 00:00:00,billetera_digital,cancelada,BR
TXN-004340,USR-0096,PRD-0050,Deportes,1053.06,4,2024-11-09 00:00:00,tarjeta_credito,pendiente,CO
TXN-004341,USR-0189,PRD-0174,Hogar,618.57,8,2024-11-20 00:00:00,billetera_digital,cancelada,PE
TXN-004342,USR-0370,PRD-0002,Libros,1843.08,1,2024-01-11 00:00:00,efectivo,cancelada,PE
TXN-004343,USR-0426,PRD-0091,Hogar,1921.3,4,2024-04-03 00:00:00,transferencia,cancelada,MX
TXN-004344,USR-0445,PRD-0050,Libros,1378.17,4,2024-07-28 00:00:00,tarjeta_debito,reembolsada,CO
TXN-004345,USR-0443,PRD-0064,Electrónica,1676.62,9,2024-04-16 00:00:00,billetera_digital,pendiente,MX
TXN-004346,USR-0239,PRD-0070,Juguetes,769.78,10,2024-07-19 00:00:00,billetera_digital,completada,CO
TXN-004347,USR-0222,PRD-0011,Hogar,1428.8,2,2024-01-07 00:00:00,efectivo,cancelada,AR
TXN-004348,USR-0394,PRD-0071,Deportes,896.64,1,2024-10-07 00:00:00,tarjeta_debito,reembolsada,CL
TXN-004349,USR-0234,PRD-0141,Electrónica,344.42,10,2024-08-05 00:00:00,transferencia,pendiente,PE
TXN-004350,USR-0248,PRD-0009,Electrónica,570.12,9,2024-08-01 00:00:00,tarjeta_debito,pendiente,PE
TXN-004351,USR-0057,PRD-0103,Libros,94.72,3,2024-11-24 00:00:00,tarjeta_credito,cancelada,PE
TXN-004352,USR-0101,PRD-0014,Hogar,734.9,1,2024-11-10 00:00:00,tarjeta_credito,cancelada,BR
TXN-004353,USR-0284,PRD-0051,Ropa,1652.87,4,2027-02-21 00:00:00,billetera_digital,pendiente,CL
TXN-004354,USR-0134,PRD-0038,Hogar,1558.89,3,2024-09-07 00:00:00,billetera_digital,completada,AR
TXN-004355,USR-0061,PRD-0176,Electrónica,1652.15,10,2024-12-11 00:00:00,tarjeta_debito,completada,MX
TXN-004356,USR-0373,PRD-0025,Electrónica,1986.65,5,2024-07-30 00:00:00,efectivo,completada,BR
TXN-004357,USR-0126,PRD-0034,Hogar,513.89,4,2024-09-01 00:00:00,billetera_digital,completada,AR
TXN-004358,USR-0489,PRD-0041,Hogar,1303.23,1,2024-12-18 00:00:00,tarjeta_credito,reembolsada,MX
TXN-004359,USR-0146,PRD-0048,Electrónica,755.13,5,2024-07-18 00:00:00,transferencia,cancelada,AR
TXN-002573,USR-0355,PRD-0033,Hogar,719.32,10,2024-05-06 00:00:00,tarjeta_credito,pendiente,PE
TXN-004361,USR-0266,PRD-0061,Ropa,1250.8,4,2024-08-13 00:00:00,billetera_digital,cancelada,MX
TXN-004362,USR-0397,PRD-0017,Electrónica,385.11,9,2024-03-21 00:00:00,transferencia,cancelada,MX
TXN-004363,USR-0441,PRD-0001,Libros,945.59,2,2024-09-24 00:00:00,transferencia,completada,AR
TXN-004364,USR-0067,PRD-0099,Libros,1341.26,7,2024-03-11 00:00:00,efectivo,reembolsada,CO
TXN-004365,USR-0225,PRD-0131,Hogar,1143.19,7,2024-04-20 00:00:00,transferencia,pendiente,CO
TXN-004366,USR-0175,PRD-0113,Deportes,167.67,6,2024-10-21 00:00:00,transferencia,pendiente,BR
TXN-004367,USR-0198,PRD-0060,Libros,1879.99,9,2024-10-27 00:00:00,tarjeta_debito,reembolsada,AR
TXN-004368,USR-0081,PRD-0005,Libros,-97.96,6,2024-04-16 00:00:00,tarjeta_credito,completada,PE
TXN-004369,USR-0106,PRD-0178,Hogar,1578.5,3,2024-10-26 00:00:00,billetera_digital,reembolsada,AR
TXN-004370,USR-0387,PRD-0100,Ropa,1677.96,9,2024-11-25 00:00:00,transferencia,completada,MX
TXN-004371,USR-0467,PRD-0175,Juguetes,896.54,7,2024-09-21 00:00:00,efectivo,reembolsada,PE
TXN-004372,USR-0048,PRD-0085,Juguetes,574.32,3,2024-01-21 00:00:00,transferencia,cancelada,BR
TXN-004373,USR-0454,PRD-0013,Juguetes,469.43,9,2024-10-10 00:00:00,transferencia,pendiente,BR
TXN-004374,USR-0279,PRD-0046,Libros,938.42,2,2024-05-17 00:00:00,transferencia,completada,MX
TXN-004375,,PRD-0158,Juguetes,987.84,8,2024-04-01 00:00:00,efectivo,pendiente,MX
TXN-004376,USR-0477,PRD-0004,Libros,1909.9,8,2024-02-03 00:00:00,tarjeta_debito,pendiente,MX
TXN-004377,USR-0346,PRD-0094,Juguetes,888.78,8,2024-03-03 00:00:00,tarjeta_credito,completada,CO
TXN-004378,USR-0178,PRD-0063,Juguetes,504.82,5,2024-04-14 00:00:00,tarjeta_debito,reembolsada,CO
TXN-004379,USR-0368,PRD-0055,Libros,1307.22,3,2024-10-10 00:00:00,tarjeta_debito,pendiente,PE
